,raceId,start_position,finish_position,laps,fast_lap_rank,statusId,season,round,gp,driver,driver_nationality,points_driver_season,driver_season_wins,constructor,constructor_season_points,constructor_season_position,constructor_season_wins,qualify_position,status,age,overtakes
193,976,18,12,51,13.0,1,2017,8,Azerbaijan Grand Prix,vandoorne,Belgian,0.0,0,McLaren,2.0,10,0,19.0,Finished,25.0,6
194,979,7,6,70,1.0,1,2017,11,Hungarian Grand Prix,alonso,Spanish,10.0,0,McLaren,11.0,9,0,8.0,Finished,36.0,1
195,980,20,14,44,15.0,1,2017,12,Belgian Grand Prix,vandoorne,Belgian,1.0,0,McLaren,11.0,9,0,15.0,Finished,25.0,6
196,982,9,7,58,6.0,1,2017,14,Singapore Grand Prix,vandoorne,Belgian,7.0,0,McLaren,17.0,9,0,9.0,Finished,25.0,2
197,987,6,8,71,10.0,1,2017,19,Brazilian Grand Prix,alonso,Spanish,15.0,0,McLaren,28.0,9,0,7.0,Finished,36.0,-2
198,989,10,5,58,7.0,1,2018,1,Australian Grand Prix,alonso,Spanish,10.0,0,McLaren,12.0,4,0,11.0,Finished,37.0,5
199,989,11,9,58,6.0,1,2018,1,Australian Grand Prix,vandoorne,Belgian,2.0,0,McLaren,12.0,4,0,12.0,Finished,26.0,2
200,991,13,7,56,7.0,1,2018,3,Chinese Grand Prix,alonso,Spanish,22.0,0,McLaren,28.0,4,0,13.0,Finished,37.0,6
201,991,14,13,56,13.0,1,2018,3,Chinese Grand Prix,vandoorne,Belgian,6.0,0,McLaren,28.0,4,0,14.0,Finished,26.0,1
202,992,12,7,51,12.0,1,2018,4,Azerbaijan Grand Prix,alonso,Spanish,28.0,0,McLaren,36.0,4,0,13.0,Finished,37.0,5
203,992,16,9,51,13.0,1,2018,4,Azerbaijan Grand Prix,vandoorne,Belgian,8.0,0,McLaren,36.0,4,0,16.0,Finished,26.0,7
204,998,13,8,52,10.0,1,2018,10,British Grand Prix,alonso,Spanish,40.0,0,McLaren,48.0,7,0,13.0,Finished,37.0,5
205,998,17,11,52,11.0,1,2018,10,British Grand Prix,vandoorne,Belgian,8.0,0,McLaren,48.0,7,0,17.0,Finished,26.0,6
206,999,19,13,67,8.0,1,2018,11,German Grand Prix,vandoorne,Belgian,8.0,0,McLaren,48.0,7,0,20.0,Finished,26.0,6
207,1003,11,7,61,4.0,1,2018,15,Singapore Grand Prix,alonso,Spanish,50.0,0,McLaren,58.0,6,0,11.0,Finished,37.0,4
208,53,22,3,57,8.0,1,2006,1,Bahrain Grand Prix,raikkonen,Finnish,6.0,0,McLaren,10.0,2,0,22.0,Finished,27.0,19
209,53,5,5,57,7.0,1,2006,1,Bahrain Grand Prix,montoya,Colombian,4.0,0,McLaren,10.0,2,0,5.0,Finished,31.0,0
210,54,5,4,56,3.0,1,2006,2,Malaysian Grand Prix,montoya,Colombian,9.0,0,McLaren,15.0,3,0,6.0,Finished,31.0,1
211,55,4,2,57,1.0,1,2006,3,Australian Grand Prix,raikkonen,Finnish,14.0,0,McLaren,23.0,2,0,4.0,Finished,26.0,2
212,56,8,5,62,3.0,1,2006,4,San Marino Grand Prix,raikkonen,Finnish,18.0,0,McLaren,33.0,2,0,8.0,Finished,27.0,3
213,56,7,3,62,4.0,1,2006,4,San Marino Grand Prix,montoya,Colombian,15.0,0,McLaren,33.0,2,0,7.0,Finished,31.0,4
214,57,5,4,60,2.0,1,2006,5,European Grand Prix,raikkonen,Finnish,23.0,0,McLaren,38.0,3,0,5.0,Finished,27.0,1
215,58,9,5,66,5.0,1,2006,6,Spanish Grand Prix,raikkonen,Finnish,27.0,0,McLaren,42.0,3,0,9.0,Finished,27.0,4
216,59,4,2,78,6.0,1,2006,7,Monaco Grand Prix,montoya,Colombian,23.0,0,McLaren,50.0,3,0,4.0,Finished,31.0,2
217,60,2,3,60,5.0,1,2006,8,British Grand Prix,raikkonen,Finnish,33.0,0,McLaren,59.0,3,0,2.0,Finished,27.0,-1
218,60,8,6,60,8.0,1,2006,8,British Grand Prix,montoya,Colombian,26.0,0,McLaren,59.0,3,0,8.0,Finished,31.0,2
219,61,3,3,70,1.0,1,2006,9,Canadian Grand Prix,raikkonen,Finnish,39.0,0,McLaren,65.0,3,0,3.0,Finished,27.0,0
220,63,6,5,70,4.0,1,2006,11,French Grand Prix,raikkonen,Finnish,43.0,0,McLaren,71.0,3,0,6.0,Finished,27.0,1
221,63,8,7,70,3.0,1,2006,11,French Grand Prix,rosa,Spanish,2.0,0,McLaren,71.0,3,0,8.0,Finished,35.0,1
222,64,1,3,67,3.0,1,2006,12,German Grand Prix,raikkonen,Finnish,49.0,0,McLaren,77.0,3,0,1.0,Finished,27.0,-2
223,65,4,2,70,2.0,1,2006,13,Hungarian Grand Prix,rosa,Spanish,10.0,0,McLaren,85.0,3,0,5.0,Finished,35.0,2
224,66,11,5,58,7.0,1,2006,14,Turkish Grand Prix,rosa,Spanish,14.0,0,McLaren,89.0,3,0,12.0,Finished,36.0,6
225,67,1,2,53,1.0,1,2006,15,Italian Grand Prix,raikkonen,Finnish,57.0,0,McLaren,97.0,3,0,1.0,Finished,27.0,-1
226,68,7,5,56,3.0,1,2006,16,Chinese Grand Prix,rosa,Spanish,18.0,0,McLaren,101.0,3,0,7.0,Finished,35.0,2
227,69,11,5,53,4.0,1,2006,17,Japanese Grand Prix,raikkonen,Finnish,61.0,0,McLaren,105.0,3,0,11.0,Finished,27.0,6
228,70,2,5,71,6.0,1,2006,18,Brazilian Grand Prix,raikkonen,Finnish,65.0,0,McLaren,110.0,3,0,2.0,Finished,27.0,-3
229,70,12,8,71,12.0,1,2006,18,Brazilian Grand Prix,rosa,Spanish,19.0,0,McLaren,110.0,3,0,12.0,Finished,36.0,4
230,71,10,8,57,4.0,1,2005,1,Australian Grand Prix,raikkonen,Finnish,1.0,0,McLaren,4.0,5,0,10.0,Finished,26.0,2
231,71,9,6,57,7.0,1,2005,1,Australian Grand Prix,montoya,Colombian,3.0,0,McLaren,4.0,5,0,9.0,Finished,30.0,3
232,72,6,9,56,1.0,1,2005,2,Malaysian Grand Prix,raikkonen,Finnish,1.0,0,McLaren,9.0,6,0,6.0,Finished,25.0,-3
233,72,11,4,56,8.0,1,2005,2,Malaysian Grand Prix,montoya,Colombian,8.0,0,McLaren,9.0,6,0,11.0,Finished,30.0,7
234,73,9,3,57,3.0,1,2005,3,Bahrain Grand Prix,raikkonen,Finnish,7.0,0,McLaren,19.0,3,0,9.0,Finished,25.0,6
235,73,8,5,57,1.0,1,2005,3,Bahrain Grand Prix,rosa,Spanish,4.0,0,McLaren,19.0,3,0,8.0,Finished,34.0,3
236,74,7,3,62,3.0,1,2005,4,San Marino Grand Prix,wurz,Austrian,6.0,0,McLaren,25.0,3,0,7.0,Finished,31.0,4
237,75,1,1,66,4.0,1,2005,5,Spanish Grand Prix,raikkonen,Finnish,17.0,1,McLaren,37.0,3,1,1.0,Finished,26.0,0
238,76,1,1,78,2.0,1,2005,6,Monaco Grand Prix,raikkonen,Finnish,27.0,2,McLaren,51.0,2,2,1.0,Finished,26.0,0
239,76,16,5,78,10.0,1,2005,6,Monaco Grand Prix,montoya,Colombian,14.0,0,McLaren,51.0,2,2,16.0,Finished,30.0,11
240,77,5,7,59,10.0,1,2005,7,European Grand Prix,montoya,Colombian,16.0,0,McLaren,53.0,2,2,5.0,Finished,30.0,-2
241,78,7,1,70,1.0,1,2005,8,Canadian Grand Prix,raikkonen,Finnish,37.0,3,McLaren,63.0,2,3,7.0,Finished,26.0,6
242,80,13,2,70,1.0,1,2005,10,French Grand Prix,raikkonen,Finnish,45.0,3,McLaren,71.0,2,3,3.0,Finished,25.0,11
243,81,12,3,60,1.0,1,2005,11,British Grand Prix,raikkonen,Finnish,51.0,3,McLaren,87.0,2,4,2.0,Finished,26.0,9
244,81,3,1,60,2.0,1,2005,11,British Grand Prix,montoya,Colombian,26.0,1,McLaren,87.0,2,4,4.0,Finished,30.0,2
245,82,20,2,67,4.0,1,2005,12,German Grand Prix,montoya,Colombian,34.0,1,McLaren,95.0,2,4,19.0,Finished,30.0,18
246,83,4,1,70,1.0,1,2005,13,Hungarian Grand Prix,raikkonen,Finnish,61.0,4,McLaren,105.0,2,5,4.0,Finished,26.0,3
247,84,1,1,58,2.0,1,2005,14,Turkish Grand Prix,raikkonen,Finnish,71.0,5,McLaren,121.0,2,6,1.0,Finished,26.0,0
248,84,4,3,58,1.0,1,2005,14,Turkish Grand Prix,montoya,Colombian,40.0,1,McLaren,121.0,2,6,4.0,Finished,30.0,1
249,85,11,4,53,1.0,1,2005,15,Italian Grand Prix,raikkonen,Finnish,76.0,5,McLaren,136.0,2,7,1.0,Finished,25.0,7
250,85,1,1,53,2.0,1,2005,15,Italian Grand Prix,montoya,Colombian,50.0,2,McLaren,136.0,2,7,2.0,Finished,30.0,0
251,86,2,1,44,6.0,1,2005,16,Belgian Grand Prix,raikkonen,Finnish,86.0,6,McLaren,146.0,2,8,2.0,Finished,26.0,1
252,87,5,2,71,1.0,1,2005,17,Brazilian Grand Prix,raikkonen,Finnish,94.0,6,McLaren,164.0,1,9,5.0,Finished,26.0,3
253,87,2,1,71,2.0,1,2005,17,Brazilian Grand Prix,montoya,Colombian,60.0,3,McLaren,164.0,1,9,2.0,Finished,30.0,1
254,88,17,1,53,1.0,1,2005,18,Japanese Grand Prix,raikkonen,Finnish,104.0,7,McLaren,174.0,2,10,17.0,Finished,26.0,16
255,89,3,2,56,1.0,1,2005,19,Chinese Grand Prix,raikkonen,Finnish,112.0,7,McLaren,182.0,2,10,3.0,Finished,26.0,1
256,99,9,7,70,3.0,1,2004,10,French Grand Prix,raikkonen,Finnish,10.0,0,McLaren,22.0,5,0,9.0,Finished,24.0,2
257,99,3,6,70,10.0,1,2004,10,French Grand Prix,coulthard,British,12.0,0,McLaren,22.0,5,0,3.0,Finished,33.0,-3
258,100,1,2,60,4.0,1,2004,11,British Grand Prix,raikkonen,Finnish,18.0,0,McLaren,32.0,5,0,1.0,Finished,25.0,-1
259,100,6,7,60,10.0,1,2004,11,British Grand Prix,coulthard,British,14.0,0,McLaren,32.0,5,0,7.0,Finished,34.0,-1
260,101,4,4,66,8.0,1,2004,12,German Grand Prix,coulthard,British,19.0,0,McLaren,37.0,5,0,5.0,Finished,33.0,0
261,103,10,1,44,1.0,1,2004,14,Belgian Grand Prix,raikkonen,Finnish,28.0,1,McLaren,49.0,5,1,10.0,Finished,25.0,9
262,103,4,7,44,7.0,1,2004,14,Belgian Grand Prix,coulthard,British,21.0,0,McLaren,49.0,5,1,4.0,Finished,33.0,-3
263,104,10,6,53,9.0,1,2004,15,Italian Grand Prix,coulthard,British,24.0,0,McLaren,52.0,5,1,10.0,Finished,34.0,4
264,105,2,3,56,3.0,1,2004,16,Chinese Grand Prix,raikkonen,Finnish,34.0,1,McLaren,58.0,5,1,2.0,Finished,25.0,-1
265,105,9,9,56,11.0,1,2004,16,Chinese Grand Prix,coulthard,British,24.0,0,McLaren,58.0,5,1,10.0,Finished,34.0,0
266,106,12,6,53,10.0,1,2004,17,Japanese Grand Prix,raikkonen,Finnish,37.0,1,McLaren,61.0,5,1,12.0,Finished,25.0,6
267,107,3,2,71,2.0,1,2004,18,Brazilian Grand Prix,raikkonen,Finnish,45.0,1,McLaren,69.0,5,1,3.0,Finished,25.0,1
268,108,15,3,58,0.0,1,2003,1,Australian Grand Prix,raikkonen,Finnish,6.0,0,McLaren,16.0,1,1,15.0,Finished,24.0,12
269,108,11,1,58,0.0,1,2003,1,Australian Grand Prix,coulthard,British,10.0,1,McLaren,16.0,1,1,11.0,Finished,32.0,10
270,109,7,1,56,0.0,1,2003,2,Malaysian Grand Prix,raikkonen,Finnish,16.0,1,McLaren,26.0,1,2,7.0,Finished,23.0,6
271,110,4,2,54,0.0,1,2003,3,Brazilian Grand Prix,raikkonen,Finnish,24.0,1,McLaren,39.0,1,2,4.0,Finished,24.0,2
272,110,2,4,54,0.0,1,2003,3,Brazilian Grand Prix,coulthard,British,15.0,1,McLaren,39.0,1,2,2.0,Finished,32.0,-2
273,111,6,2,62,0.0,1,2003,4,San Marino Grand Prix,raikkonen,Finnish,32.0,1,McLaren,51.0,1,2,6.0,Finished,24.0,4
274,111,12,5,62,0.0,1,2003,4,San Marino Grand Prix,coulthard,British,19.0,1,McLaren,51.0,1,2,12.0,Finished,32.0,7
275,113,2,2,69,0.0,1,2003,6,Austrian Grand Prix,raikkonen,Finnish,40.0,1,McLaren,63.0,2,2,2.0,Finished,24.0,0
276,113,14,5,69,0.0,1,2003,6,Austrian Grand Prix,coulthard,British,23.0,1,McLaren,63.0,2,2,14.0,Finished,32.0,9
277,114,2,2,78,0.0,1,2003,7,Monaco Grand Prix,raikkonen,Finnish,48.0,1,McLaren,73.0,1,2,2.0,Finished,23.0,0
278,114,6,7,78,0.0,1,2003,7,Monaco Grand Prix,coulthard,British,25.0,1,McLaren,73.0,1,2,6.0,Finished,32.0,-1
279,115,20,6,70,0.0,1,2003,8,Canadian Grand Prix,raikkonen,Finnish,51.0,1,McLaren,76.0,2,2,20.0,Finished,24.0,14
280,117,4,4,70,0.0,1,2003,10,French Grand Prix,raikkonen,Finnish,56.0,1,McLaren,85.0,3,2,4.0,Finished,24.0,0
281,117,5,5,70,0.0,1,2003,10,French Grand Prix,coulthard,British,29.0,1,McLaren,85.0,3,2,5.0,Finished,32.0,0
282,118,3,3,60,0.0,1,2003,11,British Grand Prix,raikkonen,Finnish,62.0,1,McLaren,95.0,3,2,3.0,Finished,24.0,0
283,118,12,5,60,0.0,1,2003,11,British Grand Prix,coulthard,British,33.0,1,McLaren,95.0,3,2,12.0,Finished,32.0,7
284,119,10,2,67,0.0,1,2003,12,German Grand Prix,coulthard,British,41.0,1,McLaren,103.0,3,2,10.0,Finished,32.0,8
285,120,7,2,70,0.0,1,2003,13,Hungarian Grand Prix,raikkonen,Finnish,70.0,1,McLaren,115.0,3,2,7.0,Finished,24.0,5
286,120,9,5,70,0.0,1,2003,13,Hungarian Grand Prix,coulthard,British,45.0,1,McLaren,115.0,3,2,9.0,Finished,32.0,4
287,121,4,4,53,0.0,1,2003,14,Italian Grand Prix,raikkonen,Finnish,75.0,1,McLaren,120.0,3,2,4.0,Finished,24.0,0
288,122,1,2,73,0.0,1,2003,15,United States Grand Prix,raikkonen,Finnish,83.0,1,McLaren,128.0,3,2,1.0,Finished,24.0,-1
289,123,8,2,53,0.0,1,2003,16,Japanese Grand Prix,raikkonen,Finnish,91.0,1,McLaren,142.0,3,2,8.0,Finished,24.0,6
290,123,7,3,53,0.0,1,2003,16,Japanese Grand Prix,coulthard,British,51.0,1,McLaren,142.0,3,2,7.0,Finished,33.0,4
291,124,5,3,58,0.0,1,2002,1,Australian Grand Prix,raikkonen,Finnish,4.0,0,McLaren,4.0,3,0,0.0,Finished,22.0,2
292,126,4,3,71,0.0,1,2002,3,Brazilian Grand Prix,coulthard,British,4.0,0,McLaren,8.0,3,0,0.0,Finished,31.0,1
293,128,7,3,65,0.0,1,2002,5,Spanish Grand Prix,coulthard,British,9.0,0,McLaren,13.0,3,0,0.0,Finished,31.0,4
294,129,8,6,71,0.0,1,2002,6,Austrian Grand Prix,coulthard,British,10.0,0,McLaren,14.0,3,0,0.0,Finished,32.0,2
295,130,2,1,78,0.0,1,2002,7,Monaco Grand Prix,coulthard,British,20.0,1,McLaren,24.0,3,1,0.0,Finished,31.0,1
296,131,5,4,70,0.0,1,2002,8,Canadian Grand Prix,raikkonen,Finnish,7.0,0,McLaren,33.0,3,1,0.0,Finished,23.0,1
297,131,8,2,70,0.0,1,2002,8,Canadian Grand Prix,coulthard,British,26.0,1,McLaren,33.0,3,1,0.0,Finished,31.0,6
298,132,6,3,60,0.0,1,2002,9,European Grand Prix,raikkonen,Finnish,11.0,0,McLaren,37.0,3,1,0.0,Finished,23.0,3
299,134,4,2,72,0.0,1,2002,11,French Grand Prix,raikkonen,Finnish,17.0,0,McLaren,47.0,3,1,0.0,Finished,23.0,2
300,134,6,3,72,0.0,1,2002,11,French Grand Prix,coulthard,British,30.0,1,McLaren,47.0,3,1,0.0,Finished,31.0,3
301,136,11,4,77,0.0,1,2002,13,Hungarian Grand Prix,raikkonen,Finnish,20.0,0,McLaren,54.0,3,1,0.0,Finished,23.0,7
302,136,10,5,77,0.0,1,2002,13,Hungarian Grand Prix,coulthard,British,34.0,1,McLaren,54.0,3,1,0.0,Finished,31.0,5
303,137,6,4,44,0.0,1,2002,14,Belgian Grand Prix,coulthard,British,37.0,1,McLaren,57.0,3,1,0.0,Finished,31.0,2
304,138,7,7,53,0.0,1,2002,15,Italian Grand Prix,coulthard,British,37.0,1,McLaren,57.0,3,1,0.0,Finished,31.0,0
305,139,3,3,73,0.0,1,2002,16,United States Grand Prix,coulthard,British,41.0,1,McLaren,61.0,3,1,0.0,Finished,32.0,0
306,140,4,3,53,0.0,1,2002,17,Japanese Grand Prix,raikkonen,Finnish,24.0,0,McLaren,65.0,3,1,4.0,Finished,23.0,1
307,91,9,6,56,9.0,1,2004,2,Malaysian Grand Prix,coulthard,British,4.0,0,McLaren,4.0,5,0,9.0,Finished,33.0,3
308,141,6,2,58,0.0,1,2001,1,Australian Grand Prix,coulthard,British,6.0,0,McLaren,6.0,2,0,0.0,Finished,30.0,4
309,142,8,3,55,0.0,1,2001,2,Malaysian Grand Prix,coulthard,British,10.0,0,McLaren,11.0,2,0,0.0,Finished,30.0,5
310,142,4,6,55,0.0,1,2001,2,Malaysian Grand Prix,hakkinen,Finnish,1.0,0,McLaren,11.0,2,0,0.0,Finished,32.0,-2
311,143,5,1,71,0.0,1,2001,3,Brazilian Grand Prix,coulthard,British,20.0,1,McLaren,21.0,2,1,0.0,Finished,30.0,4
312,144,1,2,62,0.0,1,2001,4,San Marino Grand Prix,coulthard,British,26.0,1,McLaren,30.0,2,1,0.0,Finished,30.0,-1
313,144,2,4,62,0.0,1,2001,4,San Marino Grand Prix,hakkinen,Finnish,4.0,0,McLaren,30.0,2,1,0.0,Finished,33.0,-2
314,145,3,5,65,0.0,1,2001,5,Spanish Grand Prix,coulthard,British,28.0,1,McLaren,32.0,2,1,0.0,Finished,30.0,-2
315,146,7,1,71,0.0,1,2001,6,Austrian Grand Prix,coulthard,British,38.0,2,McLaren,42.0,2,2,0.0,Finished,30.0,6
316,148,8,3,69,0.0,1,2001,8,Canadian Grand Prix,hakkinen,Finnish,8.0,0,McLaren,48.0,2,2,0.0,Finished,33.0,5
317,149,5,3,67,0.0,1,2001,9,European Grand Prix,coulthard,British,44.0,2,McLaren,53.0,2,2,0.0,Finished,30.0,2
318,149,6,6,67,0.0,1,2001,9,European Grand Prix,hakkinen,Finnish,9.0,0,McLaren,53.0,2,2,0.0,Finished,33.0,0
319,150,3,4,72,0.0,1,2001,10,French Grand Prix,coulthard,British,47.0,2,McLaren,56.0,2,2,0.0,Finished,30.0,-1
320,151,2,1,60,0.0,1,2001,11,British Grand Prix,hakkinen,Finnish,19.0,1,McLaren,66.0,2,3,0.0,Finished,33.0,1
321,153,2,3,77,0.0,1,2001,13,Hungarian Grand Prix,coulthard,British,51.0,2,McLaren,72.0,2,3,0.0,Finished,30.0,-1
322,153,6,5,77,0.0,1,2001,13,Hungarian Grand Prix,hakkinen,Finnish,21.0,1,McLaren,72.0,2,3,0.0,Finished,33.0,1
323,154,9,2,36,0.0,1,2001,14,Belgian Grand Prix,coulthard,British,57.0,2,McLaren,81.0,2,3,0.0,Finished,30.0,7
324,154,7,4,36,0.0,1,2001,14,Belgian Grand Prix,hakkinen,Finnish,24.0,1,McLaren,81.0,2,3,0.0,Finished,32.0,3
325,156,7,3,73,0.0,1,2001,16,United States Grand Prix,coulthard,British,61.0,2,McLaren,95.0,2,4,7.0,Finished,31.0,4
326,156,4,1,73,0.0,1,2001,16,United States Grand Prix,hakkinen,Finnish,34.0,2,McLaren,95.0,2,4,4.0,Finished,33.0,3
327,157,7,3,53,0.0,1,2001,17,Japanese Grand Prix,coulthard,British,65.0,2,McLaren,102.0,2,4,0.0,Finished,31.0,4
328,157,5,4,53,0.0,1,2001,17,Japanese Grand Prix,hakkinen,Finnish,37.0,2,McLaren,102.0,2,4,0.0,Finished,33.0,1
329,160,3,3,62,0.0,1,2000,3,San Marino Grand Prix,coulthard,British,4.0,0,McLaren,10.0,2,0,3.0,Finished,29.0,0
330,160,1,2,62,0.0,1,2000,3,San Marino Grand Prix,hakkinen,Finnish,6.0,0,McLaren,10.0,2,0,1.0,Finished,32.0,-1
331,161,4,1,60,0.0,1,2000,4,British Grand Prix,coulthard,British,14.0,1,McLaren,26.0,2,1,4.0,Finished,29.0,3
332,161,3,2,60,0.0,1,2000,4,British Grand Prix,hakkinen,Finnish,12.0,0,McLaren,26.0,2,1,3.0,Finished,32.0,1
333,162,4,2,65,0.0,1,2000,5,Spanish Grand Prix,coulthard,British,20.0,1,McLaren,42.0,2,2,0.0,Finished,29.0,2
334,162,2,1,65,0.0,1,2000,5,Spanish Grand Prix,hakkinen,Finnish,22.0,1,McLaren,42.0,2,2,0.0,Finished,32.0,1
335,163,3,2,67,0.0,1,2000,6,European Grand Prix,hakkinen,Finnish,28.0,1,McLaren,52.0,2,2,0.0,Finished,32.0,1
336,164,3,1,78,0.0,1,2000,7,Monaco Grand Prix,coulthard,British,34.0,2,McLaren,63.0,2,3,0.0,Finished,29.0,2
337,165,2,7,69,0.0,1,2000,8,Canadian Grand Prix,coulthard,British,34.0,2,McLaren,66.0,2,3,0.0,Finished,29.0,-5
338,165,4,4,69,0.0,1,2000,8,Canadian Grand Prix,hakkinen,Finnish,32.0,1,McLaren,66.0,2,3,0.0,Finished,32.0,0
339,166,2,1,72,0.0,1,2000,9,French Grand Prix,coulthard,British,44.0,3,McLaren,82.0,2,4,0.0,Finished,29.0,1
340,166,4,2,72,0.0,1,2000,9,French Grand Prix,hakkinen,Finnish,38.0,1,McLaren,82.0,2,4,0.0,Finished,31.0,2
341,167,2,2,71,0.0,1,2000,10,Austrian Grand Prix,coulthard,British,50.0,3,McLaren,98.0,1,5,0.0,Finished,29.0,0
342,167,1,1,71,0.0,1,2000,10,Austrian Grand Prix,hakkinen,Finnish,48.0,2,McLaren,98.0,1,5,0.0,Finished,32.0,0
343,168,1,3,45,0.0,1,2000,11,German Grand Prix,coulthard,British,54.0,3,McLaren,108.0,1,5,0.0,Finished,29.0,-2
344,168,4,2,45,0.0,1,2000,11,German Grand Prix,hakkinen,Finnish,54.0,2,McLaren,108.0,1,5,0.0,Finished,32.0,2
345,169,2,3,77,0.0,1,2000,12,Hungarian Grand Prix,coulthard,British,58.0,3,McLaren,122.0,1,6,0.0,Finished,29.0,-1
346,169,3,1,77,0.0,1,2000,12,Hungarian Grand Prix,hakkinen,Finnish,64.0,3,McLaren,122.0,1,6,0.0,Finished,32.0,2
347,170,5,4,44,0.0,1,2000,13,Belgian Grand Prix,coulthard,British,61.0,3,McLaren,135.0,1,7,0.0,Finished,29.0,1
348,170,1,1,44,0.0,1,2000,13,Belgian Grand Prix,hakkinen,Finnish,74.0,4,McLaren,135.0,1,7,0.0,Finished,32.0,0
349,171,3,2,53,0.0,1,2000,14,Italian Grand Prix,hakkinen,Finnish,80.0,4,McLaren,141.0,1,7,0.0,Finished,32.0,1
350,172,2,5,73,0.0,1,2000,15,United States Grand Prix,coulthard,British,63.0,3,McLaren,143.0,2,7,0.0,Finished,30.0,-3
351,173,3,3,53,0.0,1,2000,16,Japanese Grand Prix,coulthard,British,67.0,3,McLaren,153.0,2,7,3.0,Finished,29.0,0
352,173,2,2,53,0.0,1,2000,16,Japanese Grand Prix,hakkinen,Finnish,86.0,4,McLaren,153.0,2,7,2.0,Finished,32.0,0
353,174,3,2,56,0.0,1,2000,17,Malaysian Grand Prix,coulthard,British,73.0,3,McLaren,162.0,2,7,0.0,Finished,30.0,1
354,174,2,4,56,0.0,1,2000,17,Malaysian Grand Prix,hakkinen,Finnish,89.0,4,McLaren,162.0,2,7,0.0,Finished,32.0,-2
355,177,2,2,62,0.0,1,1999,3,San Marino Grand Prix,coulthard,British,6.0,0,McLaren,16.0,2,1,2.0,Finished,28.0,0
356,178,1,3,78,0.0,1,1999,4,Monaco Grand Prix,hakkinen,Finnish,14.0,1,McLaren,20.0,2,1,0.0,Finished,31.0,-2
357,179,3,2,65,0.0,1,1999,5,Spanish Grand Prix,coulthard,British,12.0,0,McLaren,36.0,2,2,0.0,Finished,28.0,1
358,179,1,1,65,0.0,1,1999,5,Spanish Grand Prix,hakkinen,Finnish,24.0,2,McLaren,36.0,2,2,0.0,Finished,31.0,0
359,180,4,7,69,0.0,1,1999,6,Canadian Grand Prix,coulthard,British,12.0,0,McLaren,46.0,2,3,0.0,Finished,28.0,-3
360,180,2,1,69,0.0,1,1999,6,Canadian Grand Prix,hakkinen,Finnish,34.0,3,McLaren,46.0,2,3,0.0,Finished,31.0,1
361,181,14,2,72,0.0,1,1999,7,French Grand Prix,hakkinen,Finnish,40.0,3,McLaren,52.0,2,3,0.0,Finished,31.0,12
362,182,3,1,60,0.0,1,1999,8,British Grand Prix,coulthard,British,22.0,1,McLaren,62.0,2,4,0.0,Finished,29.0,2
363,183,2,2,71,0.0,1,1999,9,Austrian Grand Prix,coulthard,British,28.0,1,McLaren,72.0,2,4,0.0,Finished,28.0,0
364,183,1,3,71,0.0,1,1999,9,Austrian Grand Prix,hakkinen,Finnish,44.0,3,McLaren,72.0,2,4,0.0,Finished,31.0,-2
365,184,3,5,45,0.0,1,1999,10,German Grand Prix,coulthard,British,30.0,1,McLaren,74.0,2,4,0.0,Finished,28.0,-2
366,185,3,2,77,0.0,1,1999,11,Hungarian Grand Prix,coulthard,British,36.0,1,McLaren,90.0,2,5,0.0,Finished,28.0,1
367,185,1,1,77,0.0,1,1999,11,Hungarian Grand Prix,hakkinen,Finnish,54.0,4,McLaren,90.0,2,5,0.0,Finished,31.0,0
368,186,2,1,44,0.0,1,1999,12,Belgian Grand Prix,coulthard,British,46.0,2,McLaren,106.0,1,6,0.0,Finished,28.0,1
369,186,1,2,44,0.0,1,1999,12,Belgian Grand Prix,hakkinen,Finnish,60.0,4,McLaren,106.0,1,6,0.0,Finished,31.0,-1
370,187,3,5,53,0.0,1,1999,13,Italian Grand Prix,coulthard,British,48.0,2,McLaren,108.0,1,6,0.0,Finished,29.0,-2
371,188,3,5,66,0.0,1,1999,14,European Grand Prix,hakkinen,Finnish,62.0,4,McLaren,110.0,1,6,0.0,Finished,31.0,-2
372,189,4,3,56,0.0,1,1999,15,Malaysian Grand Prix,hakkinen,Finnish,66.0,4,McLaren,114.0,2,6,0.0,Finished,31.0,1
373,190,2,1,53,0.0,1,1999,16,Japanese Grand Prix,hakkinen,Finnish,76.0,5,McLaren,124.0,2,7,0.0,Finished,31.0,1
374,191,2,2,58,0.0,1,1998,1,Australian Grand Prix,coulthard,British,6.0,0,McLaren,16.0,1,1,2.0,Finished,27.0,0
375,191,1,1,58,0.0,1,1998,1,Australian Grand Prix,hakkinen,Finnish,10.0,1,McLaren,16.0,1,1,1.0,Finished,30.0,0
376,192,2,2,72,0.0,1,1998,2,Brazilian Grand Prix,coulthard,British,12.0,0,McLaren,32.0,1,2,2.0,Finished,27.0,0
377,192,1,1,72,0.0,1,1998,2,Brazilian Grand Prix,hakkinen,Finnish,20.0,2,McLaren,32.0,1,2,1.0,Finished,30.0,0
378,193,1,6,72,0.0,1,1998,3,Argentine Grand Prix,coulthard,British,13.0,0,McLaren,39.0,1,2,1.0,Finished,28.0,-5
379,193,3,2,72,0.0,1,1998,3,Argentine Grand Prix,hakkinen,Finnish,26.0,2,McLaren,39.0,1,2,3.0,Finished,30.0,1
